	0
0.09523809523809534	13724.37395246709
0.09841269841269851	12868.060546467657
0.10158730158730167	12089.744672192053
0.10476190476190483	11380.261757328044
0.107936507936508	10731.75103510613
0.11111111111111116	10137.439723903935
0.11428571428571432	9591.467657430334
0.11746031746031749	9088.743948925263
0.12063492063492065	8624.829188116715
0.12380952380952381	8195.838113819003
0.12698412698412698	7798.358802166903
0.13015873015873014	7429.385249931858
0.1333333333333333	7086.260879053124
0.13650793650793647	6766.630989938982
0.13968253968253963	6468.402582287343
0.1428571428571428	6189.710269174148
0.14603174603174596	5928.88725244059
0.14920634920634912	5684.440519648522
0.15238095238095228	5455.029576189883
0.15555555555555545	5239.448149014146
0.15873015873015883	5036.608397385743
0.161904761904762	4845.5272461229
0.16507936507936516	4665.314521794594
0.16825396825396832	4495.162625401626
0.17142857142857149	4334.337518519044
0.17460317460317465	4182.170835605667
0.1777777777777778	4038.0529646733567
0.18095238095238098	3901.4269629315513
0.18412698412698414	3771.7831943211554
0.1873015873015873	3648.654592778527
0.19047619047619047	3531.6124692306844
0.19365079365079363	3420.2627922057277
0.1968253968253968	3314.242881943995
0.19999999999999996	3213.2184663379844
0.20317460317460312	3116.8810541754906
0.20634920634920628	3024.9455872261665
0.20952380952380945	2937.1483378736903
0.2126984126984126	2853.2450233998316
0.21587301587301577	2773.0091117934085
0.21904761904761916	2696.2302971864133
0.22222222222222232	2622.713125794589
0.22539682539682548	2552.275755629562
0.22857142857142865	2484.7488353126223
0.2317460317460318	2419.9744891043197
0.23492063492063497	2357.805396810662
0.23809523809523814	2298.1039585697426
0.2412698412698413	2240.741535691408
0.24444444444444446	2185.597759741503
0.24761904761904763	2132.559902952206
0.2507936507936508	2081.522303818763
0.25396825396825395	2032.3858424254695
0.2571428571428571	1985.057460643179
0.2603174603174603	1939.4497228676871
0.26349206349206344	1895.4804134327485
0.2666666666666666	1853.0721672411755
0.26984126984126977	1812.1521305195465
0.27301587301587293	1772.651648922455
0.2761904761904761	1734.5059804962434
0.27936507936507926	1697.6540312642219
0.28253968253968265	1662.03811141942
0.2857142857142858	1627.6037103103392
0.288888888888889	1594.2992885828448
0.29206349206349214	1562.0760860000053
0.2952380952380953	1530.887943603324
0.29841269841269846	1500.691139005627
0.3015873015873016	1471.4442337194153
0.3047619047619048	1443.1079315263519
0.30793650793650795	1415.6449469849672
0.3111111111111111	1389.0198832558872
0.3142857142857143	1363.1991184978488
0.31746031746031744	1338.15070015439
0.3206349206349206	1313.8442465112223
0.32380952380952377	1290.2508549585284
0.32698412698412693	1267.34301644147
0.3301587301587301	1245.0945356265463
0.33333333333333326	1223.4804563516088
0.3365079365079364	1202.4769919637524
0.3396825396825396	1182.061460182329
0.34285714285714275	1162.2122221543364
0.34603174603174613	1142.9086253966977
0.3492063492063493	1124.1309503447644
0.35238095238095246	1105.8603602489468
0.3555555555555556	1088.078854181993
0.3587301587301588	1070.7692229381976
0.36190476190476195	1053.9150076229685
0.3650793650793651	1037.5004607468538
0.3682539682539683	1021.5105096524427
0.37142857142857144	1005.9307221156818
0.3746031746031746	990.7472739751274
0.37777777777777777	975.9469186536852
0.38095238095238093	961.5169584474597
0.3841269841269841	947.4452174656152
0.38730158730158726	933.7200161136495
0.3904761904761904	920.3301470203136
0.3936507936507936	907.2648523155984
0.39682539682539675	894.5138021738387
0.3999999999999999	882.0670745420837
0.4031746031746031	869.915135979512
0.40634920634920624	858.0488235388464
0.4095238095238096	846.4593276255262
0.4126984126984128	835.1381757748062
0.41587301587301595	824.0772172910343
0.4190476190476191	813.268608697158
0.4222222222222223	802.7047999459797
0.42539682539682544	792.3785213479398
0.4285714285714286	782.2827711731912
0.43174603174603177	772.4108038885151
0.43492063492063493	762.7561189922029
0.4380952380952381	753.3124504124206
0.44126984126984126	744.0737564367955
0.4444444444444444	735.0342101430223
0.4476190476190476	726.1881903022107
0.45079365079365075	717.530272728474
0.4539682539682539	709.055222049917
0.4571428571428571	700.7579838777342
0.46031746031746024	692.6336773515528
0.4634920634920634	684.6775880405145
0.46666666666666656	676.8851611808208
0.46984126984126995	669.251995231648
0.4730158730158731	661.7738357324172
0.4761904761904763	654.4465694454184
0.47936507936507944	647.2662187687512
0.4825396825396826	640.2289364054083
0.48571428571428577	633.3310002751813
0.48888888888888893	626.5688086568241
0.4920634920634921	619.9388755486458
0.49523809523809526	613.437826236385
0.4984126984126984	607.0623930578428
0.5015873015873016	600.8094113543644
0.5047619047619047	594.6758155998017
0.5079365079365079	588.6586356981268
0.5111111111111111	582.7549934413478
0.5142857142857142	576.9620991198487
0.5174603174603174	571.2772482777002
0.5206349206349206	565.6978186059016
0.5238095238095237	560.2212669668941
0.5269841269841269	554.8451265440423
0.53015873015873	549.5670041101283
0.5333333333333334	544.3845774092058
0.5365079365079366	539.295592646478
0.5396825396825398	534.2978620811282
0.5428571428571429	529.3892617173127
0.5460317460317461	524.567729088765
0.5492063492063493	519.8312611326984
0.5523809523809524	515.1779121489204
0.5555555555555556	510.6057918402757
0.5587301587301587	506.1130634307366
0.5619047619047619	501.69794185764476
0.5650793650793651	497.35869203478376
0.5682539682539682	493.0936271831285
0.5714285714285714	488.9011072262756
0.5746031746031746	484.77953724770634
0.5777777777777777	480.72736600717343
0.5809523809523809	476.74308451363703
0.584126984126984	472.82522465230085
0.5873015873015872	468.97235786341554
0.5904761904761904	465.1830938706334
0.5936507936507935	461.45607945679853
0.5968253968253969	457.7899972851651
0.6000000000000001	454.1835647641244
0.6031746031746033	450.6355329536166
0.6063492063492064	447.14468551148616
0.6095238095238096	443.7098376781247
0.6126984126984127	440.32983529781694
0.6158730158730159	437.0035538752823
0.6190476190476191	433.72989766597414
0.6222222222222222	430.5077987987618
0.6253968253968254	427.3362164296858
0.6285714285714286	424.21413592553466
0.6317460317460317	421.14056807604805
0.6349206349206349	418.1145483336055
0.638095238095238	415.1351360793098
0.6412698412698412	412.2014139144236
0.6444444444444444	409.312486976163
0.6476190476190475	406.46748227689534
0.6507936507936507	403.66554806583247
0.6539682539682539	400.9058532123472
0.6571428571428573	398.18758661007945
0.6603174603174604	395.5099566010376
0.6634920634920636	392.87219041892774
0.6666666666666667	390.2735336509861
0.6698412698412699	387.71324971760913
0.6730158730158731	385.1906193691174
0.6761904761904762	382.70494019900747
0.6793650793650794	380.25552617307926
0.6825396825396826	377.84170717385024
0.6857142857142857	375.4628285596903
0.6888888888888889	373.11825073813776
0.692063492063492	370.8073487528768
0.6952380952380952	368.5295118838793
0.6984126984126984	366.2841432602333
0.7015873015873015	364.07065948519977
0.7047619047619047	361.88849027305986
0.7079365079365079	359.7370780973293
0.711111111111111	357.61587784993526
0.7142857142857142	355.5243565109686
0.7174603174603174	353.4619928286356
0.7206349206349207	351.42827700905303
0.7238095238095239	349.4227104155419
0.7269841269841271	347.4448052770863
0.7301587301587302	345.4940844056434
0.7333333333333334	343.57008092199595
0.7365079365079366	341.6723379898555
0.7396825396825397	339.8004085579317
0.7428571428571429	337.95385510969754
0.746031746031746	336.13224942058986
0.7492063492063492	334.33517232239177
0.7523809523809524	332.5622134745564
0.7555555555555555	330.81297114224026
0.7587301587301587	329.087051980819
0.7619047619047619	327.3840708266741
0.765079365079365	325.70365049404023
0.7682539682539682	324.0454215777138
0.7714285714285714	322.40902226143083
0.7746031746031745	320.79409813172856
0.7777777777777777	319.2003019971119
0.7809523809523808	317.6272937123535
0.7841269841269842	316.0747400077593
0.7873015873015874	314.542314323244
0.7904761904761906	313.02969664705705
0.7936507936507937	311.536573359015
0.7968253968253969	310.06263707809535
0.8	308.6075865142529
0.8031746031746032	307.1711263243265
0.8063492063492064	305.7529669719086
0.8095238095238095	304.35282459105053
0.8126984126984127	302.9704208536873
0.8158730158730159	301.6054828406645
0.819047619047619	300.2577429162559
0.8222222222222222	298.9269386060657
0.8253968253968254	297.612812478209
0.8285714285714285	296.3151120276731
0.8317460317460317	295.03358956376036
0.8349206349206348	293.7680021005203
0.838095238095238	292.51811125008084
0.8412698412698412	291.28368311879024
0.8444444444444446	290.06448820608597
0.8476190476190477	288.8603013060102
0.8507936507936509	287.67090141129006
0.853968253968254	286.49607161991014
0.8571428571428572	285.3355990441012
0.8603174603174604	284.1892747216738
0.8634920634920635	283.0568935296308
0.8666666666666667	281.938254099988
0.8698412698412699	280.8331587377421
0.873015873015873	279.74141334092144
0.8761904761904762	278.66282732266086
0.8793650793650793	277.59721353524105
0.8825396825396825	276.5443881960366
0.8857142857142857	275.50417081531845
0.8888888888888888	274.47638412585695
0.892063492063492	273.4608540142753
0.8952380952380952	272.45740945410336
0.8984126984126983	271.4658824404839
0.9015873015873015	270.48610792648515
0.9047619047619047	269.51792376097364
0.907936507936508	268.56117062800587
0.9111111111111112	267.61569198769365
0.9142857142857144	266.68133401850525
0.9174603174603175	265.7579455609603
0.9206349206349207	264.84537806268173
0.9238095238095239	263.9434855247664
0.926984126984127	263.05212444943896
0.9301587301587302	262.17115378895403
0.9333333333333333	261.30043489571244
0.9365079365079365	260.4398314735586
0.9396825396825397	259.58920953022823
0.9428571428571428	258.7484373309135
0.946031746031746	257.91738535291745
0.9492063492063492	257.0959262413686
0.9523809523809523	256.2839347659655
0.9555555555555555	255.48128777872668
0.9587301587301587	254.68786417271718
0.9619047619047618	253.90354484172695
0.965079365079365	253.12821264087665
0.9682539682539681	252.36175234812487
0.9714285714285715	251.60405062665484
0.9746031746031747	250.8549959881177
0.9777777777777779	250.11447875670822
0.980952380952381	249.38239103405425
0.9841269841269842	248.6586266648969
0.9873015873015873	247.94308120354177
0.9904761904761905	247.2356518810619
0.9936507936507937	246.5362375732323
0.9968253968253968	245.84473876917883
1.0	245.16105754072174
1.0031746031746032	244.4850975123978
1.0063492063492063	243.81676383214256
1.0095238095238095	243.15596314261774
1.0126984126984127	242.50260355316578
1.0158730158730158	241.85659461237745
1.019047619047619	241.2178472812563
1.0222222222222221	240.5862739069659
1.0253968253968253	239.96178819714473
1.0285714285714285	239.34430519477496
1.0317460317460316	238.73374125359203
1.0349206349206348	238.1300140140213
1.038095238095238	237.53304237962826
1.0412698412698411	236.9427464940717
1.0444444444444443	236.35904771854547
1.0476190476190474	235.78186860969822
1.0507936507936506	235.21113289801974
1.0539682539682538	234.64676546668164
1.057142857142857	234.0886923308227
1.06031746031746	233.53684061726727
1.0634920634920637	232.99113854466688
1.0666666666666669	232.4515154040553
1.06984126984127	231.91790153980614
1.0730158730158732	231.39022833098488
1.0761904761904764	230.86842817308505
1.0793650793650795	230.35243446014002
1.0825396825396827	229.8421815672011
1.0857142857142859	229.33760483317437
1.088888888888889	228.8386405440066
1.0920634920634922	228.3452259162131
1.0952380952380953	227.85729908073944
1.0984126984126985	227.37479906714896
1.1015873015873017	226.89766578812873
1.1047619047619048	226.42584002430718
1.107936507936508	225.9592634093753
1.1111111111111112	225.49787841550514
1.1142857142857143	225.04162833905903
1.1174603174603175	224.59045728658208
1.1206349206349207	224.14431016107255
1.1238095238095238	223.7031326485228
1.126984126984127	223.26687120472593
1.1301587301587301	222.83547304234082
1.1333333333333333	222.40888611821111
1.1365079365079365	221.9870591209311
1.1396825396825396	221.56994145865457
1.1428571428571428	221.1574832471395
1.146031746031746	220.7496352980252
1.1492063492063491	220.3463491073349
1.1523809523809523	219.94757684420068
1.1555555555555554	219.5532713398042
1.1587301587301586	219.16338607652992
1.1619047619047618	218.77787517732477
1.165079365079365	218.39669339526154
1.168253968253968	218.01979610329934
1.1714285714285713	217.64713928423907
1.1746031746031744	217.27867952086848
1.1777777777777776	216.91437398629228
1.1809523809523808	216.554180434445
1.184126984126984	216.19805719078107
1.187301587301587	215.8459631431392
1.1904761904761907	215.49785773277677
1.1936507936507939	215.1537009455716
1.196825396825397	214.81345330338615
1.2000000000000002	214.4770758555921
1.2031746031746033	214.14453017075076
1.2063492063492065	213.81577832844712
1.2095238095238097	213.49078291127356
1.2126984126984128	213.16950699696
1.215873015873016	212.8519141506481
1.2190476190476192	212.53796841730642
1.2222222222222223	212.22763431428245
1.2253968253968255	211.92087682399074
1.2285714285714286	211.61766138673207
1.2317460317460318	211.31795389364282
1.234920634920635	211.0217206797709
1.2380952380952381	210.7289285172757
1.2412698412698413	210.43954460874963
1.2444444444444445	210.15353658065936
1.2476190476190476	209.87087247690306
1.2507936507936508	209.5915207524824
1.253968253968254	209.31545026728688
1.2571428571428571	209.04263027998707
1.2603174603174603	208.77303044203666
1.2634920634920634	208.50662079177872
1.2666666666666666	208.24337174865622
1.2698412698412698	207.9832541075233
1.273015873015873	207.72623903305592
1.276190476190476	207.4722980542597
1.2793650793650793	207.2214030590735
1.2825396825396824	206.97352628906538
1.2857142857142856	206.728640334222
1.2888888888888888	206.4867181278258
1.292063492063492	206.24773294142153
1.295238095238095	206.01165837986895
1.2984126984126982	205.77846837647957
1.3015873015873014	205.54813718823704
1.3047619047619046	205.32063939109872
1.3079365079365077	205.0959498753766
1.311111111111111	204.8740438411973
1.3142857142857145	204.65489679403805
1.3174603174603177	204.4384845403384
1.3206349206349208	204.22478318318576
1.323809523809524	204.01376911807267
1.3269841269841272	203.80541902872642
1.3301587301587303	203.59970988300682
1.3333333333333335	203.3966189288735
1.3365079365079366	203.19612369041963
1.3396825396825398	202.99820196397164
1.342857142857143	202.80283181425338
1.3460317460317461	202.60999157061394
1.3492063492063493	202.41965982331678
1.3523809523809525	202.23181541989098
1.3555555555555556	202.04643746154133
1.3587301587301588	201.86350529961766
1.361904761904762	201.68299853214162
1.3650793650793651	201.5048970003901
1.3682539682539683	201.32918078553382
1.3714285714285714	201.15583020533123
1.3746031746031746	200.98482581087458
1.3777777777777778	200.8161483833899
1.380952380952381	200.64977893108733
1.384126984126984	200.48569868606268
1.3873015873015873	200.3238891012486
1.3904761904761904	200.16433184741413
1.3936507936507936	200.00700881021257
1.3968253968253967	199.85190208727604
1.4	199.69899398535625
1.403174603174603	199.5482670175108
1.4063492063492062	199.39970390033335
1.4095238095238094	199.25328755122837
1.4126984126984126	199.10900108572812
1.4158730158730157	198.96682781485205
1.419047619047619	198.82675124250744
1.422222222222222	198.68875506293085
1.4253968253968252	198.5528231581694
1.4285714285714284	198.41893959560133
1.4317460317460315	198.28708862549496
1.4349206349206347	198.15725467860563
1.4380952380952383	198.02942236380972
1.4412698412698415	197.9035764657753
1.4444444444444446	197.77970194266865
1.4476190476190478	197.6577839238957
1.450793650793651	197.53780770787873
1.4539682539682541	197.4197587598665
1.4571428571428573	197.30362270977827
1.4603174603174605	197.18938535008033
1.4634920634920636	197.0770326336951
1.4666666666666668	196.9665506719417
1.46984126984127	196.8579257325081
1.4730158730158731	196.7511442374535
1.4761904761904763	196.6461927612408
1.4793650793650794	196.5430580287994
1.4825396825396826	196.44172691361615
1.4857142857142858	196.3421864358553
1.488888888888889	196.2444237605072
1.492063492063492	196.14842619556327
1.4952380952380953	196.0541811902194
1.4984126984126984	195.9616763331055
1.5015873015873016	195.87089935054115
1.5047619047619047	195.7818381048178
1.507936507936508	195.69448059250536
1.511111111111111	195.60881494278448
1.5142857142857142	195.52482941580323
1.5174603174603174	195.44251240105763
1.5206349206349206	195.36185241579648
1.5238095238095237	195.28283810344846
1.5269841269841269	195.20545823207357
1.53015873015873	195.12970169283616
1.5333333333333332	195.05555749850055
1.5365079365079364	194.98301478194804
1.5396825396825395	194.91206279471618
1.5428571428571427	194.84269090555816
1.5460317460317459	194.77488859902422
1.549206349206349	194.70864547406208
1.5523809523809522	194.64395124263854
1.5555555555555554	194.5807957283804
1.5587301587301585	194.5191688652349
1.5619047619047617	194.45906069614932
